t,owner,stored_on,buyer,qty_kWh
15573,17,10,17,0.053052724399159604
15573,17,14,17,0.0013811675323379014
15573,17,20,17,0.017901763664263548
15573,17,21,17,0.02384459764711444
15574,9,8,9,0.3979812633774503
15574,9,10,9,0.05279168039261212
15574,9,14,9,0.6082805248147949
15574,9,20,9,0.03436315182335259
15574,9,21,9,0.023727271169071883
15574,12,4,12,0.3165927893203203
15574,12,5,12,0.3602907183299511
15574,15,4,15,0.2722875492930313
15574,15,6,15,0.01203447815177288
15574,15,7,15,0.4397913722173632
15574,16,24,16,0.39424605800341705
15574,16,25,16,0.15972314979601876
15574,17,20,17,0.1485088967305117
15575,9,8,9,0.38999772182006853
15575,9,10,9,0.030979129281126963
15575,9,14,9,0.35695020270781913
15575,9,20,9,0.09780316947375584
15575,9,21,9,0.013923599240798175
15575,12,4,12,0.23037669300259123
15575,12,5,12,0.3893822411588454
15575,15,4,15,0.35950086897087247
15575,15,6,15,0.012054857610812
15575,15,7,15,0.19930870494995023
15575,16,7,16,0.3261486682154917
15575,16,25,16,0.21008767472579637
15575,17,20,17,0.180709607839189
15576,9,8,9,0.3795312476424639
15576,9,14,9,0.05385539680933685
15576,12,7,12,0.23575533497387716
15576,12,25,12,0.08195950550708764
15576,13,7,13,0.011147427974962376
15576,15,24,15,0.22410683087527183
15576,15,25,15,0.0398124608673502
15576,16,20,16,0.0627147596930497
15576,16,24,16,0.3272804893934784
15576,17,10,17,0.030136278975055133
15576,17,14,17,0.29338324864732374
15576,17,21,17,0.006844242461173877
15577,13,8,13,0.008049485419424407
15577,17,8,17,0.2081884523965671
15577,19,11,19,0.003819130930121695
15577,22,11,22,0.1781968437634619
15577,22,14,22,0.07771890830188509
15577,23,11,23,0.02245693615607891
15578,13,8,13,0.006211264705842545
15578,17,8,17,0.01911902818426301
15578,22,8,22,0.051222173589232915
15578,23,8,23,0.007929381822025405
15579,13,8,13,0.005701248566682082
15579,23,8,23,0.007432631936176826
15580,13,8,13,0.005517426495323718
15580,23,8,23,0.0072535913412776765
15581,13,8,13,0.006753720034065935
15581,23,8,23,0.008457727106973678
15594,9,8,9,0.018696121910828725
15594,17,8,17,0.057411964443309316
15595,9,8,9,0.7283031500906992
15595,9,14,9,0.2110092843354462
15595,12,24,12,0.08729364781477589
15595,16,20,16,0.3758395564209191
15595,16,24,16,0.09076974524697796
15595,17,14,17,0.2967870016036418
15595,22,4,22,0.2437944745027938
15596,9,8,9,0.7045671792546642
15596,9,14,9,0.24496027542084642
15596,12,24,12,0.5450921360242559
15596,12,25,12,0.11652098059586607
15596,16,20,16,0.2597213388712872
15596,16,24,16,0.49199364428781345
15596,17,14,17,0.3755165392643347
15596,22,5,22,0.3294604150169107
15597,9,8,9,0.5703354173796961
15597,9,14,9,0.3091750798630386
15597,12,24,12,0.5840819413593263
15597,12,25,12,0.030621164090948307
15597,16,20,16,0.26774744969741765
15597,16,24,16,0.4341281057106744
15597,17,11,17,0.07342936258453125
15597,17,14,17,0.3320472778847259
15597,22,5,22,0.3649408000995855
15598,9,8,9,0.3934170491997419
15598,9,14,9,0.2263198060878324
15598,12,24,12,0.44275380205557513
15598,16,20,16,0.49890640782389134
15598,16,24,16,0.024296428249410695
15598,17,11,17,0.21252558453801473
15598,17,14,17,0.1694121325274603
15598,22,4,22,0.3452265936645311
15599,12,14,12,0.0021403782578830024
15599,16,8,16,0.03664532288966118
15599,16,14,16,0.030682410000951777
15599,17,8,17,0.34326112014322874
15599,19,24,19,0.1364008388367081
15599,22,10,22,0.03229364677163189
15599,22,11,22,0.1490636719734891
15599,22,20,22,0.11357727767413373
15599,22,21,22,0.014514410382283717
15600,13,8,13,0.0143547066499643
15600,22,8,22,0.0064603729283527755
15600,23,8,23,0.015666551365613124
15601,13,8,13,0.010925163495113743
15601,23,8,23,0.0123262155607744
15602,13,8,13,0.008605761477093132
15602,23,8,23,0.010067144525131688
15603,13,8,13,0.007144024952067049
15603,23,8,23,0.0052988939419127
15604,13,8,13,0.0026054950645865247
15604,23,8,23,0.0012154640006290603
15605,13,8,13,0.004635467429076004
15605,23,8,23,0.00319263386430258
15618,17,8,17,0.24109418753248235
15618,22,20,22,0.19417798831603328
15619,17,8,17,0.34104948841675764
15619,22,20,22,0.30201453148248447
15620,17,8,17,0.35203075876015166
15620,22,20,22,0.31312363145078237
15621,9,8,9,0.10457722417070654
15621,17,8,17,0.3672593977090157
15621,22,20,22,0.33038058008287763
15622,9,8,9,0.23383417066277554
15622,17,8,17,0.18768230024001156
15622,17,14,17,0.161502381009603
15622,19,7,19,0.09223495516503966
15622,19,25,19,0.1316142734260465
15622,22,20,22,0.31366065667673304
15623,17,8,17,0.1821493102947514
15623,22,11,22,0.0861779383363575
15623,22,14,22,0.13874033081336812
15643,22,14,22,0.07355024857210779
15644,17,8,17,0.31788919473226573
15644,22,11,22,0.20455134611336412
15644,22,14,22,0.11457767919251323
15645,17,8,17,0.49840079727690034
15645,22,11,22,0.3308751797960827
15646,17,8,17,0.38144079272902953
15646,22,11,22,0.3015106373094678
15647,17,8,17,0.3114441949134443
15647,22,11,22,0.26299789887532476
15647,22,14,22,0.017811468690097778
15648,17,8,17,0.17185435292146517
15648,22,14,22,0.21545836732490767
15668,17,8,17,0.16375119348785994
15668,22,24,22,0.1061494220748731
15669,9,8,9,0.6252347314944421
15669,9,14,9,0.04410053190255452
15669,17,14,17,0.21293180821798252
15669,22,7,22,0.13191867890306952
15669,22,25,22,0.03002678499701559
15670,9,8,9,0.48724257609850546
15670,9,14,9,0.2736460333550449
15670,12,20,12,0.31268033772700526
15670,12,24,12,0.09927455005772359
15670,17,14,17,0.20411212148661573
15670,22,4,22,0.07375185919863725
15670,22,6,22,0.011547001491557482
15670,22,7,22,0.07355963672494736
15671,9,8,9,0.3532221220262229
15671,9,14,9,0.3587382301716351
15671,12,20,12,0.25507485523669365
15671,12,24,12,0.24567161927186235
15671,17,11,17,0.03674350629793999
15671,17,14,17,0.18440569260827244
15671,22,4,22,0.18254299460593515
15672,9,8,9,0.3483507441212389
15672,9,14,9,0.0029962108661174547
15672,12,20,12,0.2621552006830135
15672,17,14,17,0.2285164774268198
15672,19,5,19,0.4565298322518645
15672,22,24,22,0.1936372533478412
15673,17,8,17,0.15152578099467967
15673,22,11,22,0.017630016495713188
15673,22,14,22,0.17528317602860288
15691,9,8,9,0.33692359533675376
15691,12,25,12,0.1537096701056999
15692,9,8,9,0.5841981530775257
15692,9,14,9,0.2268086980468107
15692,12,4,12,0.25660901303217987
15692,12,6,12,0.01083861149535816
15692,12,7,12,0.19388423544738478
15692,16,7,16,0.26822821219575843
15692,16,25,16,0.08989664809706069
15693,9,8,9,0.5343199741511305
15693,9,14,9,0.31554116935372445
15693,12,2,12,0.09041239157763237
15693,12,3,12,0.03427428836283792
15693,12,5,12,0.020071087243249155
15693,15,4,15,0.07940651813308311
15693,15,5,15,0.6182986256071106
15693,16,7,16,0.36091084305158994
15694,9,8,9,0.3216986258046526
15694,9,10,9,0.043846453236741405
15694,9,14,9,0.4140349713749415
15694,9,21,9,0.009429977469455508
15694,15,2,15,0.08724601891387393
15694,15,3,15,0.03307395323345824
15694,15,5,15,0.5838390109323454
15694,16,7,16,0.33516924258413816
15695,9,8,9,0.3044349183317966
15695,9,10,9,0.024368994403003014
15695,9,14,9,0.2807863775963817
15695,9,20,9,0.13800908277294432
15695,9,21,9,0.010952667807076759
15695,12,2,12,0.0864063964996638
15695,12,3,12,0.03275566212049912
15695,12,5,12,0.039985235745307435
15695,15,4,15,0.07595276025672507
15695,15,5,15,0.5700995718727103
15695,16,7,16,0.3270911401840415
15696,9,8,9,0.3051509566955079
15696,9,14,9,0.18496908277045013
15696,12,4,12,0.19055965658871005
15696,12,5,12,0.15961424459154894
15696,15,4,15,0.08187378760701383
15696,15,6,15,0.0055675051738114205
15696,15,7,15,0.2192154690618186
15696,16,7,16,0.10090596982515486
15696,16,24,16,0.2142470112853901
15696,16,25,16,0.09868622675100991
15696,17,10,17,0.016046136213445195
15696,17,14,17,0.09643946077626026
15697,17,8,17,0.2099735435465922
15697,19,24,19,0.03099214095766576
15697,22,10,22,0.01693973585899641
15697,22,20,22,0.22492270648298796
15697,22,21,22,0.01209105608649515
15698,17,8,17,0.05877709615194866
15698,22,8,22,0.09050688034098359
15699,17,8,17,0.04177767352997135
15699,22,8,22,0.07173866837163718
15700,17,8,17,0.03862211097769222
15700,22,8,22,0.0664106028018937
15701,17,8,17,0.029154246829584986
15701,22,8,22,0.05454602473235315
15716,9,8,9,0.4187138817630309
15716,16,20,16,0.43322211711932257
15716,17,8,17,0.10688959973464139
15716,17,14,17,0.12837170567688894
15716,22,7,22,0.19290301768653606
15717,9,8,9,0.49324190645561344
15717,9,14,9,0.26252755398641536
15717,12,24,12,0.18913678054907823
15717,12,25,12,0.05014351580206444
15717,16,20,16,0.019064722487188136
15717,16,24,16,0.5731222493875671
15717,17,10,17,0.0416615506613918
15717,17,11,17,0.04589224828945309
15717,17,14,17,0.21750849927882668
15717,17,21,17,0.015392358629459757
15717,22,2,22,0.05879074254343131
15717,22,5,22,0.22686695442403046
15718,9,8,9,0.31511791127310645
15718,9,14,9,0.3378608926544484
15718,12,24,12,0.29943827265828304
15718,12,25,12,0.15663758697472555
15718,16,20,16,0.07291835196097872
15718,16,24,16,0.44728180876886037
15718,17,10,17,0.04081226365378864
15718,17,11,17,0.09705107412342989
15718,17,14,17,0.13238943788211302
15718,17,20,17,0.01212339139942209
15718,17,21,17,0.01834311087533816
15718,22,2,22,0.04361325297092655
15718,22,5,22,0.22394682205491848
15719,9,8,9,0.2980336277335317
15719,9,14,9,0.14525704694363126
15719,12,24,12,0.3172877432789217
15719,16,20,16,0.2544400429942685
15719,16,24,16,0.12156190812077648
15719,17,10,17,0.04057267531901221
15719,17,11,17,0.0865866685780504
15719,17,14,17,0.1283229184201348
15719,17,20,17,0.0033094254151606606
15719,17,21,17,0.01823542766946348
15719,22,4,22,0.24564376205046656
15720,9,8,9,0.07472734861942269
15720,12,11,12,0.06715881610380357
15720,12,14,12,0.006843918007867079
15720,15,14,15,0.0007977926246125922
15720,16,14,16,0.12451270905817045
15720,17,8,17,0.22684721792572385
15720,17,14,17,0.027215668053512942
15720,19,4,19,0.17021291224528623
15720,19,6,19,0.00940512034654744
15720,19,7,19,0.01372275996497585
15720,22,20,22,0.0730919017219295
15720,22,24,22,0.15130891812863467
15721,17,8,17,0.022674081471992638
15721,22,8,22,0.04817120818140661
15739,17,8,17,0.16012648508476346
15739,22,10,22,0.056685884819053525
15739,22,11,22,0.027781709066139193
15739,22,21,22,0.01848729907132096
15740,17,8,17,0.26891463439744445
15740,22,20,22,0.21737732979997304
15741,17,8,17,0.3096087833802068
15741,22,10,22,0.03146367094280835
15741,22,20,22,0.20809394698569328
15741,22,21,22,0.024180504960962322
15742,17,8,17,0.3336487047088692
15742,22,10,22,0.019898430918672716
15742,22,11,22,0.27733039716995583
15743,17,8,17,0.31597049582344816
15743,22,11,22,0.26972014774935715
15743,22,14,22,0.014483807526336712
15744,17,8,17,0.08558402263232744
15744,22,14,22,0.12132706136231959
15750,23,8,23,0.0006138695384079185
15762,22,14,22,0.05261365306579435
15763,17,8,17,0.39135219026381485
15763,22,11,22,0.23269613102358022
15764,17,8,17,0.3465978983312912
15764,22,11,22,0.3017584427321811
15765,17,8,17,0.3712478910552264
15765,22,11,22,0.3312173182016327
15766,17,8,17,0.33257862948316586
15766,22,11,22,0.10804140800722628
15766,22,14,22,0.1883560412316948
15767,17,8,17,0.1290724474961785
15767,22,14,22,0.16929005485165197
15787,17,8,17,0.21952104972659026
15787,22,11,22,0.005297239732586334
15787,22,14,22,0.2707151054572951
15788,17,8,17,0.4933975724944304
15788,22,11,22,0.3518203577230672
15789,17,8,17,0.39003745570576775
15789,22,11,22,0.3522437490074175
15790,17,8,17,0.327827907600169
15790,22,11,22,0.08936841495208547
15790,22,14,22,0.2229685867766877
15791,17,8,17,0.16142227883440147
15791,22,14,22,0.2044769255771411
15792,22,8,22,0.02664560543152379
15811,17,8,17,0.004941412483027641
15811,22,14,22,0.11113072432826954
15812,17,8,17,0.5108023692029167
15812,22,11,22,0.32032008239754717
15813,17,8,17,0.4084351013786245
15813,22,11,22,0.3565738675516563
15813,23,20,23,0.0005186194730910643
15814,17,8,17,0.35028193920429995
15814,22,10,22,0.02531296231334501
15814,22,11,22,0.29094759447258545
15815,17,8,17,0.31645365148431015
15815,22,11,22,0.2849678733897818
15816,17,8,17,0.24120804255583553
15816,22,11,22,0.055986730327925116
15816,22,14,22,0.20908494241290365
15834,17,8,17,0.15477064583285216
15834,22,14,22,0.10164574219087008
15835,17,8,17,0.36763512179080404
15835,22,10,22,0.007279103405791076
15835,22,11,22,0.3240829932194972
15836,17,8,17,0.38891244213216325
15836,22,11,22,0.3513615497218243
15837,13,8,13,0.012914754977570553
15837,17,8,17,0.3946068326034897
15837,22,11,22,0.3594819134277891
15837,23,10,23,0.014847404196925318
15838,13,8,13,0.008119161527724295
15838,17,8,17,0.3336333093252716
15838,22,11,22,0.18174891906396518
15838,22,14,22,0.14392469939136907
15838,23,11,23,0.010176551029990044
15839,13,8,13,0.005778535213413427
15839,17,8,17,0.1424666765817931
15839,22,14,22,0.1831384138136541
15839,23,14,23,0.007831991184786169
15840,13,8,13,0.0068069816896692
15840,23,8,23,0.00863923652579679
15841,13,8,13,0.0051327903847792344
15841,23,8,23,0.0035733141942619704
15842,13,8,13,0.0031277270368712806
15842,23,8,23,0.0016722586980178668
15859,13,8,13,0.0007917040119425067
15859,23,8,23,0.0032989575739108545
15860,13,8,13,0.012396933441812585
15860,22,8,22,0.07972640891613053
15860,22,9,22,0.09663369498151608
15860,22,14,22,0.012340731763749169
15860,23,14,23,0.014148602180840797
15861,13,8,13,0.025504983773446455
15861,17,8,17,0.03732634270299284
15861,22,8,22,0.07705757819208303
15861,22,9,22,0.12253775726000363
15861,22,14,22,0.07165193767475082
15861,23,14,23,0.02620271080546832
15862,13,8,13,0.023034600702882102
15862,17,8,17,0.18808679321079072
15862,22,9,22,0.07020307919145168
15862,22,14,22,0.15932009108076103
15862,23,14,23,0.023731769363863897
15863,13,8,13,0.02003938224604518
15863,17,8,17,0.08384120837840954
15863,22,8,22,0.0015926602366907795
15863,22,9,22,0.1136845353682927
15863,23,9,23,0.02081446084697358
15864,13,8,13,0.015897577279223363
15864,23,8,23,0.01684520677204926
15883,22,14,22,0.27952581225782325
15884,17,8,17,0.3315929879110055
15884,22,11,22,0.29480305181179745
15885,17,8,17,0.39751410003922627
15885,22,11,22,0.3122235552847048
15886,17,8,17,0.25979011719791223
15886,22,11,22,0.13177234490828305
15886,22,14,22,0.16200339215018952
15887,17,8,17,0.10358228371661725
15887,22,14,22,0.13518685849175197
15908,22,8,22,0.04733080057076853
15908,22,9,22,0.07757265900837913
15908,22,14,22,0.12691118667309462
15909,13,8,13,0.01743722115705193
15909,17,8,17,0.029714217881146077
15909,22,8,22,0.020586187037057436
15909,22,9,22,0.07983895110198153
15909,22,14,22,0.2782611845814299
15909,23,14,23,0.01912260135113719
15910,13,8,13,0.01172251735041474
15910,17,8,17,0.2295149461617664
15910,22,9,22,0.04474286776978036
15910,22,14,22,0.23438759958918892
15910,23,14,23,0.013556545209705284
15911,13,8,13,0.006892682534335393
15911,17,8,17,0.09176887340330458
15911,22,8,22,0.07376710641827931
15911,22,9,22,0.054549129137882596
15911,23,9,23,0.008852341343720482
15912,13,8,13,0.00410651662923911
15912,23,8,23,0.006138647621029669
15913,13,8,13,0.0026435505968045447
15913,23,8,23,0.004648918851471784
15914,13,8,13,0.0021826653288295195
15914,23,8,23,0.0007517794042408738
15931,13,8,13,0.01039050145006648
15931,23,14,23,0.012583259897418486
15932,13,8,13,0.015664475509511888
15932,22,14,22,0.3066632904164667
15932,23,14,23,0.017590417130778135
15933,13,8,13,0.027393860305958917
15933,22,14,22,0.4343604254088657
15933,23,14,23,0.028301721293660265
15934,13,8,13,0.020478504674231957
15934,17,8,17,0.15148176331089036
15934,22,9,22,0.11187378756953992
15934,22,14,22,0.18664554570689723
15934,23,14,23,0.021631060595693974
15935,13,8,13,0.01720435058576797
15935,17,8,17,0.09097825021687711
15935,22,8,22,0.06464490220735959
15935,22,9,22,0.06300336693207802
15935,23,9,23,0.01837725537639212
15936,13,8,13,0.01531426856400131
15936,23,8,23,0.016471520518686944
15955,17,8,17,0.2542946346190105
15955,22,10,22,0.05111899235304307
15955,22,11,22,0.15368511429284615
15956,17,8,17,0.36025834924825073
15956,22,20,22,0.31724776964146173
15957,9,8,9,0.07407160671874528
15957,13,14,13,0.00955208723618206
15957,17,8,17,0.40282895996819423
15957,22,20,22,0.12557095976158808
15957,22,24,22,0.24088283533978228
15957,23,24,23,0.011831470630833785
15958,9,8,9,0.5146554971043544
15958,13,11,13,0.006718066206993001
15958,17,8,17,0.08595366881230931
15958,17,14,17,0.2783522198070951
15958,19,4,19,0.07249068089130502
15958,19,5,19,0.30927977734314915
15958,22,24,22,0.3311352037371531
15958,23,7,23,0.002062628809369471
15958,23,25,23,0.006878904579799051
15959,9,8,9,0.2811489267209641
15959,12,11,12,0.011244446285033006
15959,12,14,12,0.06053017503331999
15959,13,11,13,0.003485362193443642
15959,17,8,17,0.10064016373213579
15959,17,14,17,0.23056659283533065
15959,19,7,19,0.40742995398323806
15959,22,20,22,0.300675510766526
15959,23,24,23,0.005728100068717268
15960,17,8,17,0.2113044347692406
15960,19,10,19,0.005497537320099566
15960,19,21,19,0.003740159999331104
15960,22,11,22,0.21747929553618325
15960,22,14,22,0.04144567096387722
15960,23,11,23,0.0016658150964428131
15961,23,8,23,0.001389519480318846
15962,13,8,13,0.002377230205369507
15962,23,8,23,0.004324709248710867
15966,13,8,13,0.00030078326535926125
15967,13,8,13,0.0003610149544762617
15979,17,8,17,0.30323593502370016
15979,22,20,22,0.2578429523268113
15980,17,8,17,0.34080952442289814
15980,22,20,22,0.1980758018399995
15980,22,24,22,0.0975356917650565
15981,9,8,9,0.31460382218999067
15981,17,8,17,0.35469277118753184
15981,17,14,17,0.003797197571039135
15981,19,4,19,0.17506464268799116
15981,22,20,22,0.07776268679000485
15981,22,24,22,0.24006809378585459
15982,9,8,9,0.3569038757744932
15982,17,8,17,0.1288907710995278
15982,17,14,17,0.2059977141122058
15982,19,4,19,0.16215992402748897
15982,19,6,19,0.01224438657987568
15982,19,7,19,0.2983135735192352
15982,22,20,22,0.2872014835154997
15982,22,24,22,0.011649663330681292
15983,9,8,9,0.1169145539306598
15983,12,14,12,0.06774660155049919
15983,17,8,17,0.2737644132400567
15983,17,14,17,0.025879899234873882
15983,19,24,19,0.2690014656993158
15983,22,20,22,0.26609021757594853
15984,17,8,17,0.10610536780011189
15984,22,14,22,0.14411395554852724
16003,17,8,17,0.13402400737157993
16003,22,24,22,0.07437124592779831
16004,9,8,9,0.4242777556397016
16004,17,8,17,0.24077884277360556
16004,17,14,17,0.09465894913864581
16004,22,24,22,0.11798234512700621
16004,22,25,22,0.17424494226179732
16005,9,8,9,0.644500124034614
16005,9,14,9,0.1757745921988475
16005,12,20,12,0.2831052355301531
16005,17,14,17,0.3606957741381889
16005,22,4,22,0.05187562847630289
16005,22,6,22,0.01204507547047324
16005,22,7,22,0.25880334265635385
16006,9,8,9,0.4896987911673038
16006,9,14,9,0.24812160588968873
16006,12,20,12,0.4246143209181284
16006,12,24,12,0.09429548245078259
16006,17,14,17,0.33644142965332957
16006,22,4,22,0.15052717146814132
